id,url,statut,categorie,nb_signalements,date,email,pseudonyme,url_arnaque,contenu,commentaire,themes
915656,https://www.signal-arnaques.com/scam/view/915656,ARNAQUE SUSPECTÉE !!!,Arnaques téléphoniques,1,03/04/2026,,Site Vinted,,,L’interlocuteur se fait passer pour un membre de l’équipe Vinted pour extorquer des informations bancaires,"Vinted, Petite Annonce"
632449,https://www.signal-arnaques.com/scam/view/632449,ARNAQUE SUSPECTÉE !!!,Phishing,1,11/04/2023,no-reply@visaoffice.fr,VINTED.FR,acc.msoft-sys.com,"Bonjour christine051074, Tu as demandé à changer ton adresse e-mail sur Vinted. Pour continuer, clique sur le bouton ci-dessous. Merci de le faire dans les 24 heures, faute de quoi tu devras recommencer la procédure : Changer d’e-mail Si tu n'as pas demandé que ton adresse e-mail soit modifiée, merci de nous contacter. L'équipe vinted.fr",faux message VINTED,"Vinted, Petite Annonce"
576230,https://www.signal-arnaques.com/scam/view/576230,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,04/12/2022,,milleet1tresor,https://www.vinted.fr/member/119372184-milleet1tresor,La vente de contrefaçon avec des photos de l´articles originaux.,"La vendeuse de Vinted milleet1tresor (Laetitia Nunes, 33250 Pauillac, France) vend un contrefaçon (bijoux) au prix d´un article original. Elle utilise de fausses photos volées aux autres vendeurs, puis elle envoie des bijoux contrefaits d'AliExpress ou de Shein. Elle est très gentille au début, mais ensuite elle est très agressive, vulgaire et offensante, elle commence vous menacer et diffamer quand vous lui donnez une mauvaise note ou signalez une arnaque. Date d'expérience : 27 novembre 2022","Vinted, Petite Annonce"
907382,https://www.signal-arnaques.com/scam/view/907382,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,24/02/2026,etanetan130607@gmail.com,kader677,https://www.vinted.fr/?msockid=1e0bd2fa9f2b6fb61902c4029ee86e71,"Le vendeur propose de payer en partie hors plateforme (PayPal ou virement), et le paiement est signalé comme potentielle arnaque.","La personne vend des Lego à des prix défiant toute concurrence. Elle demande dans ses annonces de payer une partie par Vinted et une autre par PayPal. Lorsque l’on essaie de payer par PayPal, le site nous bloque l’accès avec pour justification : « Nous pensons que ce paiement pourrait être une arnaque ». Dès lors, le vendeur nous donne son RIB ainsi que son prétendu nom et prénom (sûrement faux) pour envoyer la somme. Date d'expérience : 24 février 2026","Vinted, Petite Annonce, PayPal"
541355,https://www.signal-arnaques.com/scam/view/541355,ARNAQUE SUSPECTÉE !!!,Phishing,1,04/09/2022,,,vinted.fr,1/ transmission d'un code par sms et par téléphone 0189532034/32 (les derniers chiffres se modifiants à chaque appel) 2/ autre type d'arnaque ou phishing possible - demande de photos de l'article par mail hors plateforme,1/ phishing suspecté après vérification du numéro de téléphone qui apparait comme dangereux. Surtout ne pas taper le code. Signalement fait à Vinted pour vérification sécurité 2/ ne jamais répondre à ces mails qui demandent des photos hors plateforme,"Vinted, Phishing, SMS, Petite Annonce"
664156,https://www.signal-arnaques.com/scam/view/664156,ARNAQUE SUSPECTÉE !!!,Sites frauduleux,1,10/07/2023,,Danielle Servais,https://vintedpro630.wixsite.com/vintedserv/vinted2,"Bonjour, « pseudo vinted » VINTED PRO : vous avez reçu de l'argent. Accepter sur : https://vintedpro630.wixsite.com/vintedserv Danielle servais Vous a envoyé 210,70€ VINTED BELGIQUE","J’ai mis un article en vente sur Marketplace. Cette personne (Danielle Servais) me demande d’abord mon gsm afin de me contacter une fois sur place. Je lui donne un numéro de gsm secondaire. Il me demande ensuite si on peut continuer la vente sur Vinted car c’est sécurisé pour lui. Il me demande mon pseudo Vinted, que je lui donne car j’avais également placé l’annonce dessus. Il me renvoi un message whatsapp pour savoir si on a bien reçu l’argent. Aucune notification Vinted. Je lui réponds non, il m’envoie ensuite un lien par whatsapp afin de remplir mes infos personnelles et bancaires avec une mise en page Vinted 🤣. J’ai tout de suite senti l’arnaque arriver. Il essaye de me contacter par gsm 2x et lorsque je réponds, il se présente comme service client Vinted 😂 Je l’ai gentiment remballé et il m’a raccroché au nez et quitté la conversation Marketplace","Vinted, Petite Annonce"
861325,https://www.signal-arnaques.com/scam/view/861325,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,24/07/2025,,thomas1496,vinted.fr,,Vendeur m'ayant vendu un produit de contrefacon méfiance Date d'expérience : 24 juillet 2025,"Vinted, Petite Annonce"
774760,https://www.signal-arnaques.com/scam/view/774760,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,27/06/2024,bs.kilstett@gmail.com,bs-dressing,https://www.vinted.fr/member/135006923-bs-dressing,arnaque vente de vêtements contrefaçon,"ce vendeur m'a vendu de la contrefaçon : ayant remarqué ceci, j'ai fait retourné les articles sur vinted. Le vendeur a tenté de me faire croire qu'il n'a pas récupérer les articles afin de s'assurer de garder la somme que j'ai payée. J'ai signalé sur le site la tentative d'arnaque et j'ai été remboursée puis bloquée par le vendeur. Le but étant de signaler ce compte afin que des potentiels clients ne se fassent pas arnaquer.","Vinted, Petite Annonce"
367393,https://www.signal-arnaques.com/scam/view/367393,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,10/06/2021,,laurie0756946718,https://www.vinted.fr/enfants/consoles-and-jeux-video/1162583349-ps5-avec-facture,Pretends vendre une console PS5 à 300 euros sur vinted.fr utilise numeros 07 56 94 67 18 et 07 56 80 86 37,Coupe toute communication si vous proposez une remise en main propre. Elle vous demandera de payer par inetrenet en n'enverra pas le colis.,"Onoff, Vinted, Petite Annonce, Playstation"
538735,https://www.signal-arnaques.com/scam/view/538735,ARNAQUE SUSPECTÉE !!!,Autres arnaques,1,28/08/2022,,Pina Malick,www.vinted.fr,"J'ai vendu sur le site Internet VINTED une montre BREITLING d'une valeur de 450€, à un acheteur qui l'a bien reçu dans un Point Retrait""Les Saisonniers 32 rue Pernety 75014 Paris. J'ai la confirmation de VINTED. L'envoi s'est fait par Chronopost. Le paiement devait se faire par un virement de VINTED. Je fus contacté par l'acheteur sur la boite du site, comme quoi il n'y avait rien dans le paquet et qu'il avait été mal emballé. Il avait accepté le colis, sans faire de réserves. VINTED qui devait effectuer le virement puisqu'il avait eu le paiement de l'acheteur, refusa de me payer malgré les preuves d'envoi et de réception du colis. Malgré mes réclamations auprès de VINTED il n'y a eu aucun résultat. J'ai essayé de porter plainte auprès du Procureur de la République en vain. J'ai tous les éléments qui prouvent que le colis a été livré.",Pour moi VINTED n'est pas un site sérieux et que j'ai perdu 350€ face à un arnaqueur. Ceci s'est déroulé en 2019. Date d'expérience : 28 août 2022,"Vinted, Petite Annonce"
660959,https://www.signal-arnaques.com/scam/view/660959,ARNAQUE SUSPECTÉE !!!,Arnaques PayPal,1,29/06/2023,,Nathalie delarue sylb402,www.vinted.fr,Arnaque à PayPal,Demande de transférer des photos sur le 0637392189 et demande paiement PayPal car cb ne fonctionne pas … attention arnaque,"Vinted, Petite Annonce, PayPal"
731291,https://www.signal-arnaques.com/scam/view/731291,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,16/01/2024,,,https://vinted.secures3dspayments.info/receive/order/xglsorbso#inbox,Faite attention J’ai reçu un message avec un lien sur la plateforme de VINTED pour procéder au règlement d’un article que je vends. L’arnaqueur m’a envoyé un lien externe de la plateforme Vinted pour mettre mes coordonnées bancaire et me demande le solde de mon compte bancaire pour confirmer l’opération. Après il me demande de valider la notification reçue sur mon application bancaire. Il a refusé de me donner son num de tél sous prétexte que la ligne française est occupée. Il s’agit d’une arnaque pure. Attention! J’ai contacté ma banque pour faire opposition à ma carte immédiatement.,Faite attention J’ai reçu un message avec un lien sur la plateforme de VINTED pour procéder au règlement d’un article que je vends. L’arnaqueur m’a envoyé un lien externe de la plateforme Vinted pour mettre mes coordonnées bancaire et me demande le solde de mon compte bancaire pour confirmer l’opération. Après il me demande de valider la notification reçue sur mon application bancaire. Il a refusé de me donner son num de tél sous prétexte que la ligne française est occupée. Il s’agit d’une arnaque pure. Attention! J’ai contacté ma banque pour faire opposition à ma carte immédiatement. Date d'expérience : 16 janvier 2024,"Vinted, Petite Annonce"
793967,https://www.signal-arnaques.com/scam/view/793967,ARNAQUE SUSPECTÉE !!!,Arnaques téléphoniques,1,02/10/2024,,Vinted,,1 sms avec un code de vérification Vinted valable 5 min. Vinted.it,Reçu cette nuit à 00h10 2 appels et 1 sms avec un code de vérification Vinted valable 5 min. 0189532020 0188532034,"Vinted, SMS, Petite Annonce"
570219,https://www.signal-arnaques.com/scam/view/570219,ARNAQUE SUSPECTÉE !!!,Phishing,1,20/11/2022,,message vinted,www.vinted.fr,"je viens d'être victime d'une arnaque et j'en suis malade, car je pense qu'il s'agit d'une usurpation d'identité. j'ai reèu un message dans mon appli Vinted, pour vérifier mon identité. Comme j'ai changé d'appareil téléphonique , cela ne pas paru suspect et comme c'était dans mon appli..... j'AI TRANSMIS MON PASSEPORT, MON RIB ET MA FACTURE BOX J'ai très peur. Je me suis méfiée quand ils m'ont demandé de faire un transfert de euros pour vérifier ma banque....J'ai donc tout arrêter, mais trop tard. comment puis-je faire pour réparer mon erreur , car j'ai vraiment peur d'une usurpation d'identité. MERCI",message reçu dans l'appli Date d'expérience : 20 novembre 2022,"Vinted, Petite Annonce"
447746,https://www.signal-arnaques.com/scam/view/447746,ARNAQUE SUSPECTÉE !!!,Arnaques PayPal,4,24/01/2022,,Aurelie Penome,https://www.vinted.fr/,Tentative d’escroquerie sur vinted,"Je vendais une robe sur vinted, et une personne m’a dirigé vers un numéro de téléphone, et la personne avec qui je communiquait par message m’a dis qu’elle m’avais fait le virement paypal du prix de la robe que je vendais (25 euros), or je ne recevais pas l’argent, et elle me demandait constamment d’envoyer le colis, car sois disant elle m’avait envoyée les sous... J’ai par la suite reçu des messages par « paypal » qui je suis sur n’ai pas le numéro paypal. Le numéro : 07 56 91 41 43","Vinted, Petite Annonce"
527591,https://www.signal-arnaques.com/scam/view/527591,ARNAQUE SUSPECTÉE !!!,Arnaques PayPal,1,29/07/2022,famille.lefort15@gmail.com,Famille lefort,vinted.fr,"D'accord , le prix me va très bien mais je vous informe que le paiement se fera via paypal et colissimo comme moyen de transport et je vous fait un rajout 12 euro les frais de ports inclus si ça vous convient faite moi parvenir votre adresse paypal pour que je puisse mettre fin à votre transaction veuillez remplir ces informations afin que je finalise le paiement Nom................................. Prénom............................ Téléphone........................ Adresse Mail PayPal........ Prix Total........................... afin d'effectuer le virement je suis dans l'attente de vous lire Merci",J'ai mis une paire de chaussures en vente sur Vinted. Une dame me contacte en dm pour me demander d'envoyer les photos par mail sous prétexte que c'est pour sa fille mais qu'elle ne sait pas faire de screenshots. Je lui envoie les photos avec un email random et ils me répondent ça par mail,"Vinted, Petite Annonce, PayPal, Colissimo"
176909,https://www.signal-arnaques.com/scam/view/176909,ARNAQUE SUSPECTÉE !!!,Arnaques PayPal,1,05/09/2019,chance3677@gmail.com,Sandrine sandrine,,"Une acheteuse sur vinted desire acheter un article mais payer par paypal. Ok. Mais ensuite reception de sms louches demandant d'appeler paypal pour confirmation du paiement... urgent, etc... Nom et adresse connus du site depuis 2018, Sandrine SIEFFERT 6 RUE VICTOR HUGO 11000 CARCASSONNE","Je joins les sms louches. Comment se fait-il que depuis 2018 cette personne arnaque toujours avec la même adresse, technique, et qu'elle ne soit pas inquietée...","Onoff, Vinted, SMS, Petite Annonce, PayPal"
602451,https://www.signal-arnaques.com/scam/view/602451,ARNAQUE SUSPECTÉE !!!,Arnaques PayPal,4,01/02/2023,gwen.lucie2@gmail.com,Gwen Lucie Paulo,vinted.fr,"Tout comme sur l'annonce : https://www.signal-arnaques.com/scam/view/539210 J'ai été contacté par cette personne sur Vinted souhaitant mieux voir les photos de l'article et me demandant de lui envoyer par email les photos. Etant nouvelle sur Vinted je ne me doutais donc pas de la supercherie (les photos sont suffisamment lisibles sur Vinted). Je lui soumets alors les photos et elle me dit alors : ""Je vous paie directement sur votre Porte monnaie Vinted avec mon QR Paypal , Pour le Règlement faite moi parvenir c’est informations suivante : Nom Prénom adresse email vinted prix exact et numéro de téléphone."" Je lui donne toutes ces informations mais je commence à trouver ça étrange de demander tous ces détails. Je la questionne donc et elle me répond : ""Je vous explique je suis nouvelle sur Vinted je n’ai jamais payer avec mon solde vinted du coup je vous fais un virement depuis mon Qr paypal ensuite L’argent vas sur votre porte monnaie vinted voilà pourquoi je vous demande tout simplement de me communiquer les infos suivante""","Je lui demande donc à son tour ses coordonnées qui me les donne : Nom : Gwen Lucie Prénom : Paulo Numéro de rue : 120 Rue Adrien Proby ( La poste ) Pays : France Ville : Montpellier Code postal : ( 34090 ) Elle effectue un soit disant ""paiement"". Ce paiement est en fait un SMS du numéro 0644672045 : ""VINTED (QR) : cher(e)client(e) Mme .. vous avez reçu de l'argent sur vinted ! Acceptez-sur ... form.app/misejourvinted Gwen Lucie Paulo vous a envoyé 10 € L'équipe Vinted !c"" Ne répondant pas directement et ne cliquant pas sur le lien, cette personne m'appelle depuis un autre numéro : 06 34 08 55 65. Ce SMS étant mal rédigé, provenant d'un numéro d'un particulier et avec un lien qui ne provenait pas de Vinted. Trouvant cela étrange j'ai donc consulté mon solde vinted qui devait être crédité, mais rien, 0€. J'ai donc compris qu'il s'agissait d'une arnaque. Ne vous faites pas avoir !","Onoff, Vinted, Petite Annonce"
407555,https://www.signal-arnaques.com/scam/view/407555,ARNAQUE SUSPECTÉE !!!,Sites frauduleux,3,24/10/2021,,,https://vinted-aide.fr/,"VINTED : Suite a une tentative de connexion suspecte votre compte est suspendu.Veuillez confirmer vos informations personnelles sous les prochaines 48h, dans le cas échéant votre compte Vinted sera clôturé. Cliquez-ici : https://vinted-aide.fr","Redirection vers une page internet plutôt fidèle à celle de Vinted, il est demandé de rentrer coordonnées et coordonnées bancaires notamment…","Onoff, Vinted, Phishing, Petite Annonce"
920129,https://www.signal-arnaques.com/scam/view/920129,ARNAQUE SUSPECTÉE !!!,Arnaques financières,1,28/04/2026,contact@bulady.fr,Vinted,,"Une offre concernant un kit maison connectée a 9,99 € au lieu de 69,99 € avec un lien a cliquer. Je suis,sélectionnée car je suis un membre actif de vinted. Or je ne suis pas inscrite sir ce site.",Mail bloqué,"Vinted, Petite Annonce, Email"
382572,https://www.signal-arnaques.com/scam/view/382572,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,07/08/2021,,Palousy,vinted.fr,N'envoie pas l'argent alors qu'elle a reçu le colis.,"Sur vinted, je vendais des cartes pokémon + un classeur pour les ranger. Nous nous mettons d'accord sur un prix. Elle paie sur le site qui garde l'argent durant la transaction. Elle reçoit le colis, me dit dans un 1er temps que tout est parfait. Le soir même elle me recontacte en me disant que les cartes sont fausses, ainsi que le classeur. Je suis arrangeant et j'annule directement la vente ce qui lui permet de récupérer son argent. En retour, je lui demande de me renvoyer les cartes et le classeur. Elle souhaite garder tout de même le classeur, ok. Je suis prêt à lui donner même 5€ pour les frais d'envoi des cartes. Au final, plus de son plus d'image : elle a gardé le classeur + les cartes + récupérer son argent Elle se connecte à vinted mais ne lit pas volontairement mes messages. Ça fait 2 semaines que je lui envoie des messages quasi tous les jours pour qu'elle me renvoie les cartes, en vain. Pseudo : Palousy Nom : Camille Rouxel Firmery Adresse de livraison : 105 L'augardiere Andrezé, 49600 Beaupréau en mauges","Pokemon, Vinted, Petite Annonce, Colis"
870087,https://www.signal-arnaques.com/scam/view/870087,ARNAQUE SUSPECTÉE !!!,Arnaques téléphoniques,1,27/08/2025,,Vinted,https://vinted-france-paiement-systematique-direct-enl-yyv0ep4m87hqwenw.builder-preview.com/,Arnaque par téléphone ( appel et messages ) pour obtenir l'acces a mon compte vinted,"Une personne semble etre intéressé par mon annonce Vinted, or elle demande des photos sur WhatsApp et donne son numéro. Puis ensuite elle simule le fait quelle a payé, je recois un message d'un numero se faisant passer par Vinted avec un lien, m'envoyant sur un faux site Vinted, puis en disant qu'un opérateur va m'appeler. Le même numero que le message m'appele, me demande de dire mon adresse mail sans explication censées et je dois recevoir un code à 4 chiffres. Jai recu ce code en me disant qu'il y avait eu une nouvelle tentative de connexion à mon compte et donc j'imagine que la personne au téléphone voulait ce code pour pouvoir réussir a se connecter à mon compte. Je ne sais pas la suite de leur intention car jai raccrocher mais je pense que la personne voulait se connecter a mon compte grace a mon numéro de téléphone et grace a ce code à 4 chiffres.","Vinted, Petite Annonce, WhatsApp"
530035,https://www.signal-arnaques.com/scam/view/530035,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,2,04/08/2022,,sfxvxvgdgssd,https://www.vinted.fr/member/99864378-sfdxvxvgdgsgsd,"Le 04/07/22 j'ai acheté à sfdxvxvgdsgsd une paire de basket dunk low à 50€. Je n'ai toujours pas reçu l'article. Le vendeur m'a envoyé la preuve de l'envoi et m'avait informé que ce serait long (voir PJ) donc dans un premier temps je ne me suis pas inquiétée et de plus je suis partie en vacances 15 jours et pas d'accès internet . Je n'ai jamais reçu l'article,","Le vendeur m'a envoyé la preuve de l'envoi et m'avait informée que ce serait long (voir PJ) donc dans un premier temps je ne me suis pas inquiétée et de plus je suis partie en vacances 15 jours et pas d'accès internet . Je n'ai jamais reçu l'article. Je n'ai jamais eu accès au bouton ""j'ai un problème' et après recherche le profil de cette personne n'existe plus. Je souhaite être remboursée de cette arnaque. Date d'expérience : 4 août 2022","Vinted, Petite Annonce, Commande non reçue"
699835,https://www.signal-arnaques.com/scam/view/699835,ARNAQUE SUSPECTÉE !!!,Autres arnaques,1,12/10/2023,,vinted,https://gestion-espaceclient.com/,pseudo suspension du compte confirmer sous 48h cliquer ici,arnaque grossière,"Vinted, Petite Annonce"
572255,https://www.signal-arnaques.com/scam/view/572255,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,24/11/2022,,anonyme,https://www.vinted.fr,cherche à avoir mon numéro de téléphone portable via la messagerie de vinted.,"suite à une annonce posté sur vinted pour vendre une paire de bottes, elle me demande via la messagerie de vinted de lui renvoyer les mêmes photos sur son téléphone par texto...... juste pour avoir votre numéro de téléphone et vous arnaquer par la suite. Ne passez pas en direct sur vinted, restez sur la messagerie, vous pouvez d'ailleurs envoyer les photos via la messagerie.","Onoff, Vinted, Petite Annonce"
105722,https://www.signal-arnaques.com/scam/view/105722,ARNAQUE SUSPECTÉE !!!,Arnaques réseaux sociaux,1,22/03/2018,,Vinted,www.vinted.fr,Blouson made china....vendu pour du taille 40,"Quand j'ai reçu le blouson j'ai signalé le problème à vinted et bloqué la vente ,hors vinted me dit en gros ""démerde toi avec la vendeuse...donc elle est d'accord pour un retours qui me coûte 5euro + 33,88€ de blouson ,je renvoi l'article et depuis la vendeuse Labat Julie fait la morte..vinted ne peut sois disant rien faire mais n'a pas oublié d'empocher ses frais de service..à ce jour je tente une réclamation PayPal..site à fuir","Vinted, Petite Annonce"
338782,https://www.signal-arnaques.com/scam/view/338782,ARNAQUE SUSPECTÉE !!!,Sites frauduleux,1,12/03/2021,,Trebois julia,www.vinted.fr,Ps5 a seulement 300€,"Bonjour Je souhaite vous avertir d'une arnaque jeune femme de 21 ans qui vend une ps5 a seulement 300€ sur vinted Attention, fausse piece d'identité, fausse facture free Je demande une photo de son permis et plus personne. Puis pour payer un site frauduleux aussi ... honteux.","Onoff, Vinted, Petite Annonce, Playstation"
541379,https://www.signal-arnaques.com/scam/view/541379,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,04/09/2022,,Tototase202369,https://www.vinted.fr,Je vous demande d envoyer des photos à ma fille sur le portable 06 44 68 08 35,Demande d envoyer et d échanger des photos hors plateforme. Arnaque déjà connue. Date d'expérience : 4 septembre 2022,"Onoff, Vinted, Petite Annonce"
