id,url,statut,categorie,nb_signalements,date,email,pseudonyme,url_arnaque,contenu,commentaire,themes
417772,https://www.signal-arnaques.com/scam/view/417772,ARNAQUE SUSPECTÉE !!!,Arnaques financières,1,22/11/2021,,SEVERINE ROUX,cdiscount.com,"Machine à café pour un montant de 219,16 DETAILS DU COMPTE DE74 1101 0101 5600 7411 37 SWIFT SOBKDEB2XXX SOLARIS BANK AG","J'ai commandé une machine à expresso, ils m'ont demandé d'effectuer un virement bancaire, ce que j'ai fait mais ma VISA à également été débitée pour la même machine égale à un montant de 522,99 sur CDISCOUNT",Cdiscount
723219,https://www.signal-arnaques.com/scam/view/723219,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,21/12/2023,,Fitwin,,"Pour 1 euro,je devais recevoir une montre connectée","Suite à un achat sur Cdiscount ,Fitwin me proposait cette montre connectée Date d'expérience : 11 décembre 2023",Cdiscount
614969,https://www.signal-arnaques.com/scam/view/614969,ARNAQUE SUSPECTÉE !!!,Sites frauduleux,1,01/03/2023,,,cdiscount.com,Arnaque à l'achat.,"J'ai fait un achat sur le site Cdiscount il y a peu. Et comme cadeau, le site internet proposait une trottinette à un euro. (Avec du recul c'est idiot d'y penser.) Au bout du compte, toujours pas de réception pour la trottinette et ce jour même je découvre un prélèvement automatique sur mon compte bancaire apparaissant sous le nom ""Achat vip-london"". Date d'expérience : 30 décembre 2022",Cdiscount
757908,https://www.signal-arnaques.com/scam/view/757908,ARNAQUE SUSPECTÉE !!!,Autres arnaques,1,19/04/2024,jonathan.venceslau88@hotmail.com,CDISCOUNT,,"Votre paiement est un succès envoyé : 18 avril 2024 à 15:32 de : Service Client à : robert.le.jeune@orange.fr objet : Votre paiement est un succès Confirmation de commande Commande n 209-87309-13Z0FR Bonjour Nous avons le plaisir de vous annoncer que votre commande a été confirmée. Nous vous informerons de son expédition par email. Merci pour votre confiance .A très bientôt. Détails de la commande: Date d'achat : 18/04/2024 Sous-total des articles: EURO 2579,00 Frais d'envoie: EURO 0,00 Montant total de la commande : EURO 2579,00 Moyen de paiement sélectionné: Carte de crédit Par mesure de sécurité contacter le service qui est habilité au 0184802177 dans le plus bref délais possible si ces opérations ne viennent pas de vous . Nous sommes à votre disposition 7 jours sur 7, nuit et jour pour vous guider. Ensemble luttons contre l'arnaque",COMMANDE CDISCOUNT QUE JE N AI JAMAIS FAIT,Cdiscount
657451,https://www.signal-arnaques.com/scam/view/657451,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,20/06/2023,,INVT-FR,https://www.cdiscount.com/photo-numerique/appareil-photo-numerique/td-r-camera-waterproof-etanche-impermeable-camera/f-112012208-tec5312818668026.html,"Taille du produit: 50 cm x 50 cm x 50 cm Support de stockage: carte TF Gamme de pixels: 5MP-16MP Matériau: ABS Autonomie de la batterie : 90mins Objectif: 220 ° grand angle Profondeur Waterproof: jusque 30 mètres de profondeur Langues disponibles : Anglais, Français, Italien, Russe, Chinois, Japonais, Coréen, Allemand, Portugais, Espagnol ✅【Haute qualité】Notre caméra TD® est parfaitement étanche et waterproof ce qui lui permet de prendre des vidéos jusqu'à 30 mètres de profondeur. Son grand angle de 220° lui permet d'avoir une image de haute qualité indispensable pour filmer vos exploits sportifs. ✅【Spécificité】Possède un double mode d’enregistrement et peut également être utilisée comme enregistreur de conduite. Cette caméra est faite pour le mouvement et le sport. ✅【Utilisation】S’utilise avec l'application: XDV 360, à télécharger à partir de Google Android ou Apple Store sur téléphone mobile. Utilisez le mot de passe par défaut 1234567890 ✅【Entreprise et marque française Tech Discount®】: Notre entreprise Tech Discount® fabrique et vend ce produit de qualité supérieure par rapport aux produits de même type sur le marché (Meme si les photos sont similaire, ils ne sont pas conçus de la même façon et les vendeurs n’offrent pas les mêmes services après-vente). Chaque produit subit un contrôle strict avant son expédition, en cas de problème qualité, échange gratuit sous 14 jours. Expédié depuis la France le jour même de la commande et vous la recevez dans les meilleurs délais (contrairement aux autres vendeurs qui ne peuvent pas garantir le temps d'expédition ou qui expédient depuis l'étranger qui risque d'avoir une service après vente insuffisant). Notre service après vente se tiendra à votre écoute pour vous répondre efficacement. ✅【A l’attention des autres vendeurs】: Ce produit est vendu exclusivement sous notre marque française Tech Discount®. Il est interdit d'ajouter cette offre dans votre compte. Nous avons le certificat d’enregistrement de marque INPI ansi que le brevet. Toutes les ventes de contrefaçon entraineront l’ouverture d’une enquête ainsi qu’une poursuite en justice.⛔ Merci de votre compréhension. ✅【Vous profitez de l’avantage d’un an de garantie pour cet article】 ✅【Entreprise et marque française TECH DISCOUNT】: Notre entreprise TECH DISCOUNT fabrique et vend ce produit de qualité supérieure par rapport aux produits de même type sur le marché (Même si les photos sont similaires, ils ne sont pas conçus de la même façon et les vendeurs n’offrent pas les mêmes services après-vente). Chaque produit subit un contrôle strict avant son expédition qui vous permettra de recevoir votre produit en excellent état. En cas de problème de qualité, nous effectuerons un échange gratuit sous 14 jours. Expédié depuis la France le jour même de la commande et vous la recevrez dans les meilleurs délais (contrairement aux autres vendeurs qui ne peuvent pas garantir le temps d'expédition ou qui expédient depuis l'étranger et dont service après vente est généralement insuffisant). Notre service après vente se tiendra à votre écoute pour vous répondre efficacement. ⛔【A l’attention des autres vendeurs】: Ce produit est vendu exclusivement sous notre marque française TECH DISCOUNT. Il est interdit d'ajouter cette offre dans votre catalogue. Nous avons le certificat d’enregistrement de marque INPI ainsi que le brevet. Toutes les ventes de contrefaçon entraîneront l’ouverture d’une enquête ainsi qu’une poursuite en justice et la fermeture de votre boutique. Merci de votre compréhension. 2021 Expédie depuis Cdiscount en France, avec une qualité garantie, une réception rapide et un SAV efficace. Attention: Face à la situation sanitaire inédite, La Poste modifie son organisation pour la santé de ses clients et des postiers, des colis et de la presse peut être ralentie. Taille du produit: 50 cm x 50 cm x 50 cm Support de stockage: carte TF Gamme de pixels: 5MP-16MP Matériau: ABS Autonomie de la batterie : 90mins Objectif: 220 ° grand angle Profondeur Waterproof: jusque 30 mètres de profondeur Langues disponibles :","Il prétend créer et fabriquer des produits, mais c'est faut car c'est du drop shipping, et menace toute personne qui déposerai une annonce comme lui. La marque ne lui appartient même pas c'est une personne https://www.tech-discount.com , je ne c'est pas si cette personne est dans le coup ou non Date d'expérience : 20 juin 2023","Dropshipping, Cdiscount"
196608,https://www.signal-arnaques.com/scam/view/196608,ARNAQUE SUSPECTÉE !!!,Autres arnaques,3,24/12/2019,informations_news@notification-cdiscount.cdiscount.com,service clients Cdiscount,,"Sous timbre Cdiscount, Email de confirnation de commande.",Aucune commande effectuée par le destinataire du mail.,"Email, Cdiscount"
726719,https://www.signal-arnaques.com/scam/view/726719,ARNAQUE SUSPECTÉE !!!,Arnaques financières,2,03/01/2024,,SG-CDISCOUNT,,"PAIEMENT ACCEPTE Nous vous remercions pour votre confiance, votre demande de paiement a bien été validée. SG-CDISCOUNT 910.00 EUR Si vous n'êtes pas l'auteur de ces transactions, veuillez communiquer avec l'un de nos conseillers SOS-CARTE pour faire opposition au 09 80 80 19 57 (non-surtaxé.24H/24 7j/7) Merci pour votre confiance.","Mail frauduleux, je ne commande jamais sur Cdiscount. Je passe par mon appli pour valider mon paiement pas par ce type de message.","Email, Cdiscount"
884391,https://www.signal-arnaques.com/scam/view/884391,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,01/11/2025,evl-qkcoy@familypushfinger.sbs,cdiscount,amazonaws.com,"Cher/Chère XXXXXXXX Ceci est votre dernier rappel concernant le versement de votre gain. La date limite pour le réclamer prend fin le 02.11. 2025. Détails : Nom du client : XXXXXXXX E-mail :XXXXXXX@free.fr Statut : En attente — Action requise : Vérification Lien de vérification : https://cdiscount/xxxxxxx-client/XXXXX/1761990000 Si la vérification n’est pas effectuée avant la date limite, votre gain ne sera plus disponible et vous serez exclu(e) de toute participation à nos opérations Cdiscount pendant les 2 prochaines années. Cordialement, Dominique Gruber Responsable de magasin Cdiscount",Arnaqueur qui se fait passer pour CDISCOUNT,Cdiscount
313024,https://www.signal-arnaques.com/scam/view/313024,ARNAQUE SUSPECTÉE !!!,Autres arnaques,1,06/01/2021,,,https://www.cdiscount.com.cds-remboursement.com,Achat d'un télévisuer à mon nom à livrer à BOUAZIZI MEHDI 32 RUE BOURSSET 83100 TOULON Le bouton d'annulation de commande renvoies vers https://www.cdiscount.com.cds-remboursement.com/index.php?id=100592097,Vérification faire je n'ai pas de commande ne cours sur CDiscount. Aucun de mes comptes n'a (encore) été débité.,Cdiscount
359588,https://www.signal-arnaques.com/scam/view/359588,ARNAQUE SUSPECTÉE !!!,Autres arnaques,1,13/05/2021,,Cdiscount,,"J'ai acheté sur le site Cdiscount pour ma petite fille une tablette Samsung Galaxy Tab S2 8 pouces au prix de 663,50, j'ai reçu cette tablette vendue par Daxed Store avec une prise compatible avec le système anglais! Je me suis aperçue après quelques temps ( je suis une grand mère peu au fait de l'informatique)qu'en fait Daxed store m'avait livrée une tablette sortie en 2015, elle n'existait plus neuve et déconditionnée elle valait entre 170 et 250 euros. J'ai prévenus la répression des fraudes et Cdiscount .",La répression des fraudes ne m'a jamais répondu; Cdiscount me dit que j'ai dépassé le délai légal de rétractation et me renvoie sur Daxed alors que c'est à eux que j'ai commandé!,Cdiscount
858596,https://www.signal-arnaques.com/scam/view/858596,ARNAQUE SUSPECTÉE !!!,Arnaques site annonce,1,13/07/2025,,SUR LE SITE DE CDISCOUNT apres validation de ma commande,,lors d un achat sur cdiscount j'ai eu la proposition d'avoir une trotinette électrique pour 1€. jamais reçu mais argent retiré,Elecro VIP a proposer le choix d avoir le choix entre 3 articles Date d'expérience : 4 juillet 2025,"Cdiscount, Commande non reçue"
